Date,Adj Close,SMA,distance,BUY_or_SELL,SPY_return,strategy_return,cum_SPY_return,cum_strategy_return
2006-01-09,90.23877716064453,89.1269022623698,1.1118748982747348,0.0,0.0025655617772232494,0.0,0.025208863519766637,0.0
2006-01-10,90.32991027832031,89.6396369934082,0.6902732849121094,0.0,0.0010094012057818163,0.0,0.026218264725548453,0.0
2006-01-11,90.61720275878906,89.94446818033855,0.6727345784505161,0.0,0.0031754330539253,0.0,0.029393697779473753,0.0
2006-01-12,90.25984191894531,90.1196683247884,0.14017359415690578,0.0,-0.003951427948857562,-0.0,0.02544226983061619,0.0
2006-01-13,90.17575073242188,90.2715072631836,-0.09575653076171875,0.0,-0.000932090962497287,-0.0,0.024510178868118904,0.0
2006-01-17,89.93041229248047,90.25864919026692,-0.3282368977864536,0.0,-0.002724377528980577,-0.0,0.021785801339138326,0.0
2006-01-18,89.57305908203125,90.14769617716472,-0.5746370951334683,0.0,-0.003981579629690724,-0.0,0.0178042217094476,0.0
2006-01-19,89.91645050048828,90.0787862141927,-0.16233571370442235,0.0,0.0038263165152452668,0.0,0.021630538224692866,0.0
2006-01-20,88.27662658691406,89.68869018554688,-1.4120635986328125,0.0,-0.01840554339030746,-0.0,0.0032249948343854064,0.0
2006-01-23,88.59197998046875,89.41071319580078,-0.8187332153320312,0.0,0.003565966101586923,0.0,0.0067909609359723296,0.0
2006-01-24,88.68305969238281,89.16193135579427,-0.4788716634114536,0.0,0.0010275526672692155,0.0,0.007818513603241544,0.0
2006-01-25,88.76014709472656,88.96688715616862,-0.20674006144206203,0.0,0.000868868508287011,0.0,0.008687382111528556,0.0
2006-01-26,89.25070190429688,88.91316095987956,0.33754094441731297,0.0,0.005511529821077325,0.0,0.014198911932605881,0.0
2006-01-27,90.07764434814453,88.9400266011556,1.137617746988937,0.0,0.009222728282237226,0.0,0.02342164021484311,0.0
2006-01-30,90.00756072998047,89.228515625,0.7790451049804688,0.0,-0.0007783384723001139,-0.0,0.022643301742542997,0.0
2006-01-31,89.34880828857422,89.3546536763509,-0.005845387776687971,0.0,-0.007345770961106482,-0.0,0.015297530781436515,0.0
2006-02-01,89.97248840332031,89.56955846150716,0.4029299418131558,0.0,0.006956035240142099,0.0,0.022253566021578613,0.0
2006-02-02,88.92833709716797,89.59759012858073,-0.6692530314127652,0.0,-0.011673094963559814,-0.0,0.010580471058018799,0.0
2006-02-03,88.4868392944336,89.47027969360352,-0.9834403991699219,0.0,-0.004977011809951757,-0.0,0.0056034592480670425,0.0
2006-02-06,88.7181167602539,89.2436917622884,-0.5255750020345005,0.0,0.002610283620599198,0.0,0.008213742868666241,0.0
2006-02-07,87.9332504272461,88.89797337849934,-0.9647229512532505,0.0,-0.008886107253030575,-0.0,-0.0006723643843643337,0.0
2006-02-08,88.73214721679688,88.79519653320312,-0.06304931640625,0.0,0.00904424121415016,0.0,0.008371876829785825,0.0
2006-02-09,88.58496856689453,88.56394322713216,0.02102533976237453,0.0,-0.00166006178311099,-0.0,0.006711815046674835,0.0
2006-02-10,88.74612426757812,88.53357442220052,0.2125498453776089,0.0,0.0018175689606740584,0.0,0.008529384007348893,0.0
2006-02-13,88.58496856689453,88.54992930094402,0.035039265950516096,0.0,-0.0018175689606741456,-0.0,0.006711815046674748,0.0
2006-02-14,89.52399444580078,88.68424224853516,0.839752197265625,0.0,0.010544495499618715,0.0,0.017256310546293462,0.0
2006-02-15,89.83934020996094,89.00192387898763,0.837416330973312,0.0,0.0035162826302595823,0.0,0.020772593176553045,0.0
2006-02-16,90.51210021972656,89.29858271280925,1.213517506917313,0.0,0.007460579506976779,0.0,0.028233172683529824,0.0
2006-02-17,90.26683044433594,89.57889302571614,0.6879374186197964,0.0,-0.0027134791093459836,-0.0,0.02551969357418384,0.0
2006-02-21,90.0426025390625,89.7949727376302,0.2476298014322964,0.0,-0.002487146869145518,-0.0,0.02303254670503832,0.0
2006-02-22,90.58921813964844,90.12901433308919,0.46020380655924953,0.0,0.006052281010953223,0.0,0.029084827715991544,0.0
2006-02-23,90.4560317993164,90.28435389200847,0.17167790730793797,0.0,-0.0014713047086632003,-0.0,0.027613523007328344,0.0
2006-02-24,90.68730163574219,90.42568079630534,0.2616208394368442,0.0,0.0025534471260800443,0.0,0.03016697013340839,0.0
2006-02-27,90.72235107421875,90.46072260538737,0.26162846883137547,0.0,0.00038641206120056793,0.0,0.030553382194608958,0.0
2006-02-28,89.86035919189453,90.39297739664714,-0.5326182047526089,0.0,-0.00954685449173902,-0.0,0.02100652770286994,0.0
2006-03-01,90.65925598144531,90.49575297037761,0.1635030110677036,0.0,0.00885113791559228,0.0,0.029857665618462217,0.0
2006-03-02,90.65222930908203,90.50625483194987,0.14597447713215672,0.0,-7.750940163048414e-05,-0.0,0.02978015621683173,0.0
2006-03-03,90.23177337646484,90.46887842814128,-0.23710505167643703,0.0,-0.004648909617525627,-0.0,0.025131246599306104,0.0
2006-03-06,89.81835174560547,90.32405344645183,-0.5057017008463589,0.0,-0.004592302917216753,-0.0,0.02053894368208935,0.0
2006-03-07,89.67816162109375,90.15002187093098,-0.47186024983723485,0.0,-0.0015620376171897696,-0.0,0.01897690606489958,0.0
2006-03-08,89.86737823486328,90.15119171142578,-0.2838134765625,0.0,0.0021077291473934074,0.0,0.021084635212292986,0.0
2006-03-09,89.26471710205078,89.91876856486003,-0.6540514628092495,0.0,-0.00672870381480633,-0.0,0.014355931397486657,0.0
2006-03-10,90.11263275146484,89.82883580525716,0.28379694620768703,0.0,0.009454058336800082,0.0,0.02380998973428674,0.0
2006-03-13,90.2808609008789,89.83701705932617,0.4438438415527344,0.0,0.0018651248975318792,0.0,0.025675114631818617,0.0
2006-03-14,91.22685241699219,90.07176717122395,1.155085245768234,0.0,0.01042380033787804,0.0,0.03609891496969666,0.0
2006-03-15,91.63336181640625,90.3976338704427,1.2357279459635464,0.0,0.0044461292006763705,0.0,0.04054504417037303,0.0
2006-03-16,91.82254791259766,90.72349548339844,1.0990524291992188,0.0,0.002062470089231978,0.0,0.04260751425960501,0.0
2006-03-17,91.89921569824219,91.16257858276367,0.7366371154785156,0.0,0.0008346075999716714,0.0,0.04344212185957668,0.0
2006-03-20,91.75145721435547,91.43571599324544,0.3157412211100308,0.0,-0.0016091257758631134,-0.0,0.04183299608371357,0.0
2006-03-21,91.174560546875,91.5846659342448,-0.4101053873697964,0.0,-0.006307452456925798,-0.0,0.03552554362678777,0.0
2006-03-22,91.73040771484375,91.66859181722005,0.061815897623702654,0.0,0.006078007442158843,0.0,0.04160355106894661,0.0
2006-03-23,91.5404052734375,91.6530990600586,-0.11269378662109375,0.0,-0.0020734617409115825,-0.0,0.03953008932803503,0.0
2006-03-24,91.61078643798828,91.61780548095703,-0.00701904296875,0.0,0.0007685581224726437,0.0,0.04029864745050767,0.0
2006-03-27,91.47709655761719,91.54745229085286,-0.07035573323567235,0.0,-0.0014603905178671136,-0.0,0.03883825693264056,0.0
2006-03-28,90.91424560546875,91.40791702270508,-0.4936714172363281,0.0,-0.006171923866328963,-0.0,0.032666333066311594,0.0
2006-03-29,91.484130859375,91.4595120747884,0.02461878458659328,0.0,0.0062488177728749076,0.0,0.0389151508391865,0.0
2006-03-30,91.32231140136719,91.39149602254231,-0.06918462117512547,0.0,-0.0017703916587656398,-0.0,0.03714475918042086,0.0
2006-03-31,91.34344482421875,91.35866928100586,-0.015224456787109375,0.0,0.00023138899575421518,0.0,0.03737614817617507,0.0
2006-04-03,91.27306365966797,91.30238215128581,-0.02931849161784328,0.0,-0.0007708083855049466,-0.0,0.03660533979067013,0.0
2006-04-04,91.85700988769531,91.36570103963216,0.4913088480631558,0.0,0.006377414652597099,0.0,0.042982754443267226,0.0
2006-04-05,92.17362976074219,91.5755983988444,0.5980313618977817,0.0,0.0034409507683469407,0.0,0.046423705211614166,0.0
2006-04-06,92.07515716552734,91.67410278320312,0.40105438232421875,0.0,-0.0010689091226441223,-0.0,0.04535479608897004,0.0
2006-04-07,91.13939666748047,91.643616994222,-0.5042203267415317,0.0,-0.010215003288590605,-0.0,0.03513979280037944,0.0
2006-04-10,91.28011322021484,91.63306172688802,-0.35294850667317235,0.0,0.001542779944226152,0.0,0.03668257274460559,0.0
2006-04-11,90.50617980957031,91.50524775187175,-0.999067942301437,0.0,-0.008514812351563183,-0.0,0.028167760393042404,0.0
2006-04-12,90.67507934570312,91.30825932820638,-0.6331799825032505,0.0,0.0018644266614113775,0.0,0.03003218705445378,0.0
2006-04-13,90.5554428100586,91.03856150309245,-0.4831186930338589,0.0,-0.0013202693630162239,-0.0,0.028711917691437557,0.0
2006-04-17,90.52024841308594,90.77941004435222,-0.2591616312662808,0.0,-0.0003887258104950195,-0.0,0.02832319188094254,0.0
2006-04-18,91.95551300048828,90.91542943318684,1.040083567301437,0.0,0.01573134070534236,0.0,0.0440545325862849,0.0
2006-04-19,92.13143157958984,91.05731582641602,1.0741157531738281,0.0,0.0019112559345685958,0.0,0.0459657885208535,0.0
2006-04-20,92.25806427001953,91.34929656982422,0.9087677001953125,0.0,0.0013735349701452044,0.0,0.0473393234909987,0.0
2006-04-21,92.27213287353516,91.61547215779622,0.656660715738937,0.0,0.0001524802309937696,0.0,0.04749180372199247,0.0
2006-04-24,92.10327911376953,91.87344487508138,0.22983423868815578,0.0,-0.0018316304235199699,-0.0,0.0456601732984725,0.0
2006-04-25,91.72335052490234,92.07396189371745,-0.3506113688151089,0.0,-0.0041335592191260075,-0.0,0.04152661407934649,0.0
2006-04-26,91.74444580078125,92.03878402709961,-0.2943382263183594,0.0,0.00022996162154165545,0.0,0.04175657570088814,0.0
2006-04-27,92.18769073486328,92.04816055297852,0.13953018188476562,0.0,0.004819666649325039,0.0,0.04657624235021318,0.0
2006-04-28,92.49725341796875,92.08802541097005,0.40922800699870265,0.0,0.0033523357784778366,0.0,0.04992857812869102,0.0
2006-05-01,91.74444580078125,92.00007756551106,-0.25563176472981297,0.0,-0.00817200242780302,-0.0,0.041756575700888,0.0
2006-05-02,92.43392944335938,92.05518595377605,0.3787434895833286,0.0,0.007487164142506456,0.0,0.04924373984339445,0.0
2006-05-03,92.08918762207031,92.11615880330403,-0.02697118123371922,0.0,-0.0037365748842580595,-0.0,0.04550716495913639,0.0
2006-05-04,92.41988372802734,92.22873179117839,0.1911519368489536,0.0,0.003584609229689282,0.0,0.049091774188825675,0.0
2006-05-05,93.23600769042969,92.40345128377278,0.8325564066569058,0.0,0.008791848328940487,0.0,0.05788362251776616,0.0
2006-05-08,93.12342834472656,92.50781377156575,0.615614573160812,0.0,-0.0012081959657419886,-0.0,0.05667542655202417,0.0
2006-05-09,93.30632781982422,92.76812744140625,0.5382003784179688,0.0,0.0019621281231055254,0.0,0.0586375546751297,0.0
2006-05-10,93.25712585449219,92.90532684326172,0.35179901123046875,0.0,-0.0005274555707853317,-0.0,0.058110099104344365,0.0
2006-05-11,92.13143157958984,92.91236750284831,-0.7809359232584683,0.0,-0.012144310583491046,-0.0,0.04596578852085332,0.0
2006-05-12,90.92827606201172,92.66376622517903,-1.735490163167313,0.0,-0.013145141090199153,-0.0,0.032820647430654167,0.0
2006-05-15,91.1112289428711,92.30963643391927,-1.1984074910481723,0.0,0.0020100355958702944,0.0,0.034830683026524464,0.0
2006-05-16,90.97758483886719,91.95199584960938,-0.9744110107421875,0.0,-0.0014679004736816723,-0.0,0.03336278255284279,0.0
2006-05-17,89.24678802490234,91.27540588378906,-2.0286178588867188,1.0,-0.019207724227330025,-0.0,0.014155058325512768,0.0
2006-05-18,88.79653930664062,90.53197479248047,-1.7354354858398438,1.0,-0.005057754029005854,-0.005057754029005854,0.009097304296506913,-0.005057754029005854
2006-05-19,89.4227066040039,90.08052062988281,-0.6578140258789062,1.0,0.0070269613222227354,0.0070269613222227354,0.01612426561872965,0.001969207293216881
2006-05-22,88.74021911621094,89.71584447224934,-0.9756253560384067,1.0,-0.007661423647876071,-0.007661423647876071,0.008462841970853579,-0.00569221635465919
2006-05-23,88.06482696533203,89.20811080932617,-1.1432838439941406,1.0,-0.007640001810392334,-0.007640001810392334,0.0008228401604612441,-0.013332218165051524
2006-05-24,88.76837921142578,88.83990987141927,-0.07153065999348485,1.0,0.007957283291023527,0.007957283291023527,0.00878012345148477,-0.005374934874027997
2006-05-25,89.86595916748047,88.94310506184895,0.9228541056315152,0.0,0.012288720952008976,0.012288720952008976,0.02106884440349375,0.006913786077980979
2006-05-26,90.3232421875,89.19755554199219,1.1256866455078125,0.0,0.005075598296450276,0.0,0.026144442699944023,0.006913786077980979
2006-05-30,88.71913146972656,89.08029301961263,-0.36116154988606297,0.0,-0.017919262441634692,-0.0,0.00822518025830933,0.006913786077980979
2006-05-31,89.71116638183594,89.24211756388347,0.4690488179524692,0.0,0.01111969375074818,0.0,0.01934487400905751,0.006913786077980979
2006-06-01,90.56949615478516,89.65956242879231,0.9099337259928433,0.0,0.009522222144662279,0.0,0.02886709615371979,0.006913786077980979
2006-06-02,90.75945281982422,89.99140803019206,0.7680447896321567,0.0,0.002095161700335278,0.0,0.030962257854055066,0.006913786077980979
2006-06-05,89.43675994873047,89.91987482706706,-0.4831148783365933,0.0,-0.014680848249308244,-0.0,0.016281409604746822,0.006913786077980979
2006-06-06,89.21868133544922,89.73578135172527,-0.5171000162760464,0.0,-0.002441333104975886,-0.0,0.013840076499770936,0.006913786077980979
2006-06-07,88.55027770996094,89.70763905843098,-1.1573613484700473,0.0,-0.007519949252179836,-0.0,0.0063201272475911004,0.006913786077980979
2006-06-08,88.4728775024414,89.5012575785319,-1.0283800760904995,0.0,-0.0008744642739975246,-0.0,0.005445662973593576,0.006913786077980979
2006-06-09,88.19147491455078,89.1049207051595,-0.9134457906087192,0.0,-0.0031857341001121416,-0.0,0.0022599288734814343,0.006913786077980979
2006-06-12,87.23462677001953,88.51744969685872,-1.282822926839188,0.0,-0.010908953963963406,-0.0,-0.008649025090481972,0.006913786077980979
2006-06-13,86.22148895263672,87.98157119750977,-1.7600822448730469,0.0,-0.011681909684110198,-0.0,-0.02033093477459217,0.006913786077980979
2006-06-14,86.8898696899414,87.59343592325847,-0.703566233317062,0.0,0.007722012741494933,0.0,-0.012608922033097238,0.006913786077980979
2006-06-15,88.7331771850586,87.62391916910808,1.109258015950516,0.0,0.02099240640666819,0.0,0.008383484373570952,0.006913786077980979
2006-06-16,88.08655548095703,87.55953216552734,0.5270233154296875,0.0,-0.007313941457406415,-0.0,0.0010695429161645372,0.006913786077980979
2006-06-19,87.39404296875,87.42662684122722,-0.03258387247721828,0.0,-0.007892793999975336,-0.0,-0.006823251083810798,0.006913786077980979
2006-06-20,87.69082641601562,87.50266011555989,0.1881663004557339,0.0,0.0033901699508247607,0.0,-0.0034330811329860377,0.006913786077980979
2006-06-21,88.34099578857422,87.85591125488281,0.48508453369140625,0.0,0.007386986295166899,0.0,0.003953905162180861,0.006913786077980979
2006-06-22,87.95233154296875,88.03298823038737,-0.08065668741862453,0.0,-0.00440929763123844,-0.0,-0.000455392469057579,0.006913786077980979
2006-06-23,87.93815612792969,87.90048472086589,0.037671407063797346,0.0,-0.00016118455588426216,-0.0,-0.0006165770249418412,0.006913786077980979
2006-06-26,88.32687377929688,87.94053777058919,0.38633600870768703,0.0,0.004410611472182144,0.0,0.003794034447240303,0.006913786077980979
2006-06-27,87.56365966796875,87.96880722045898,-0.4051475524902344,0.0,-0.008678339719552978,-0.0,-0.004884305272312675,0.006913786077980979
2006-06-28,88.15728759765625,88.04655075073242,0.11073684692382812,0.0,0.006756510219231902,0.0,0.0018722049469192268,0.006913786077980979
2006-06-29,89.93806457519531,88.31272888183594,1.625335693359375,0.0,0.01999868392787457,0.0,0.021870888874793794,0.006913786077980979
2006-06-30,89.94513702392578,88.64486312866211,1.3002738952636719,0.0,7.86337876048776e-05,0.0,0.021949522662398673,0.006913786077980979
2006-07-03,90.3126220703125,89.04060745239258,1.2720146179199219,0.0,0.004077334116904865,0.0,0.02602685677930354,0.006913786077980979
2006-07-05,89.7967529296875,89.28558731079102,0.5111656188964844,0.0,-0.005728414207197652,-0.0,0.020298442572105887,0.006913786077980979
2006-07-06,90.0582275390625,89.70134862263997,0.3568789164225308,0.0,0.0029076180476921222,0.0,0.02320606061979801,0.006913786077980979
2006-07-07,89.47167205810547,89.92041269938152,-0.4487406412760464,0.0,-0.0065343719272905635,-0.0,0.016671688692507444,0.006913786077980979
2006-07-10,89.64125061035156,89.87094370524089,-0.22969309488932765,0.0,0.001893538449243759,0.0,0.018565227141751205,0.006913786077980979
2006-07-11,90.03704833984375,89.88626225789388,0.15078608194987453,0.0,0.004405633534983063,0.0,0.02297086067673427,0.006913786077980979
2006-07-12,89.07595825195312,89.68015162150066,-0.6041933695475308,0.0,-0.010731764602524934,-0.0,0.012239096074209335,0.006913786077980979
2006-07-13,87.62728881835938,89.31857426961263,-1.6912854512532505,0.0,-0.016397003621773803,-0.0,-0.004157907547564468,0.006913786077980979
2006-07-14,87.28804016113281,88.85687637329102,-1.5688362121582031,0.0,-0.0038790091707473075,-0.0,-0.008036916718311776,0.006913786077980979
2006-07-17,87.160888671875,88.47174580891927,-1.310857137044266,0.0,-0.001457750559148716,-0.0,-0.009494667277460492,0.006913786077980979
2006-07-18,87.60606384277344,88.13254801432292,-0.5264841715494839,0.0,0.005094511603413245,0.0,-0.004400155674047247,0.006913786077980979
2006-07-19,88.82151794433594,87.92995961507161,0.8915583292643277,0.0,0.013778722340457303,0.0,0.009378566666410057,0.006913786077980979
2006-07-20,88.21377563476562,87.78626251220703,0.42751312255859375,0.0,-0.006865802684402003,-0.0,0.002512763982008054,0.006913786077980979
2006-07-21,87.5919189453125,87.78036753336589,-0.18844858805339015,0.0,-0.007074392947774483,-0.0,-0.0045616289657664285,0.006913786077980979
2006-07-24,89.18900299072266,88.09719467163086,1.0918083190917969,0.0,0.018069002924025232,0.0,0.013507373958258804,0.006913786077980979
2006-07-25,89.50701904296875,88.48821640014648,1.0188026428222656,0.0,0.003559300138437071,0.0,0.017066674096695874,0.006913786077980979
2006-07-26,89.62713623046875,88.8250617980957,0.8020744323730469,0.0,0.0013410865763633995,0.0,0.018407760673059274,0.006913786077980979
2006-07-27,89.5423355102539,88.94519805908203,0.597137451171875,0.0,-0.0009465979413020377,-0.0,0.017461162731757237,0.006913786077980979
2006-07-28,90.43980407714844,89.31620279947917,1.123601277669266,0.0,0.009972945175904592,0.0,0.027434107907661827,0.006913786077980979
2006-07-31,90.34794616699219,89.77554066975911,0.5724054972330777,0.0,-0.001016196262600656,-0.0,0.02641791164506117,0.006913786077980979
2006-08-01,89.90276336669922,89.89450073242188,0.00826263427734375,0.0,-0.004939605582006413,-0.0,0.02147830606305476,0.006913786077980979
2006-08-02,90.51048278808594,90.0617446899414,0.44873809814453125,0.0,0.0067369966772469385,0.0,0.028215302740301696,0.006913786077980979
2006-08-03,90.75077056884766,90.24901707967122,0.501753489176437,0.0,0.0026512883152550867,0.0,0.030866591055556784,0.006913786077980979
2006-08-04,90.59530639648438,90.4245122273763,0.17079416910807765,0.0,-0.0017145582970395582,-0.0,0.029152032758517226,0.006913786077980979
2006-08-07,90.38328552246094,90.41509246826172,-0.03180694580078125,0.0,-0.0023430502886871945,-0.0,0.02680898246983003,0.006913786077980979
2006-08-08,90.03704833984375,90.36327616373698,-0.3262278238932339,0.0,-0.0038381217930954946,-0.0,0.022970860676734536,0.006913786077980979
2006-08-09,89.7331314086914,90.33500417073567,-0.6018727620442661,0.0,-0.003381175021548808,-0.0,0.019589685655185728,0.006913786077980979
2006-08-10,90.00875091552734,90.2513821919759,-0.24263127644856297,0.0,0.0030668391729320715,0.0,0.0226565248281178,0.006913786077980979
2006-08-11,89.7543716430664,90.0853157043457,-0.3309440612792969,0.0,-0.0028301627011665747,-0.0,0.019826362126951227,0.006913786077980979
2006-08-14,89.82501220703125,89.95693333943684,-0.13192113240559422,0.0,0.0007867336004158643,0.0,0.02061309572736709,0.006913786077980979
2006-08-15,90.89916229248047,90.04291280110677,0.8562494913737027,0.0,0.011887316539183271,0.0,0.032500412266550364,0.006913786077980979
2006-08-16,91.65528106689453,90.31261825561523,1.3426628112792969,0.0,0.00828380930453831,0.0,0.04078422157108867,0.006913786077980979
2006-08-17,91.88851165771484,90.67184829711914,1.2166633605957031,0.0,0.0025414176408873014,0.0,0.04332563921197597,0.006913786077980979
2006-08-18,92.35488891601562,91.06287129720052,1.292017618815109,0.0,0.005062631855051876,0.0,0.048388271067027845,0.006913786077980979
2006-08-21,91.95918273925781,91.43033981323242,0.5288429260253906,0.0,-0.004293831514578344,-0.0,0.0440944395524495,0.006913786077980979
2006-08-22,91.95207977294922,91.78485107421875,0.16722869873046875,0.0,-7.724340766408548e-05,-0.0,0.044017196144785414,0.006913786077980979
2006-08-23,91.69768524169922,91.91793823242188,-0.22025299072265625,0.0,-0.0027704331006635813,-0.0,0.04124676304412183,0.006913786077980979
2006-08-24,91.6199722290039,91.91205342610677,-0.29208119710285985,0.0,-0.0008478508663364138,-0.0,0.040398912177785413,0.006913786077980979
2006-08-25,91.73302459716797,91.88613891601562,-0.15311431884765625,0.0,0.0012331664542991369,0.0,0.04163207863208455,0.006913786077980979
2006-08-28,92.1711654663086,91.85551834106445,0.3156471252441406,0.0,0.004764890870168452,0.0,0.046396969502253,0.006913786077980979
2006-08-29,92.27713775634766,91.90851084391277,0.3686269124348911,0.0,0.0011490732074814563,0.0,0.047546042709734455,0.006913786077980979
2006-08-30,92.33367156982422,91.97210947672527,0.3615620930989536,0.0,0.0006124648437447391,0.0,0.048158507553479196,0.006913786077980979
2006-08-31,92.31956481933594,92.07575607299805,0.24380874633789062,0.0,-0.00015279180361611508,-0.0,0.04800571574986308,0.006913786077980979
2006-09-01,92.87078857421875,92.28422546386719,0.5865631103515625,0.0,0.00595306799391247,0.0,0.05395878374377555,0.006913786077980979
2006-09-05,93.04743194580078,92.50329335530598,0.5441385904947964,0.0,0.0019002271454715304,0.0,0.05585901088924708,0.006913786077980979
2006-09-06,92.22771453857422,92.5127182006836,-0.285003662109375,0.0,-0.008848707140746502,-0.0,0.04701030374850058,0.006913786077980979
2006-09-07,91.8036880493164,92.43380991617839,-0.6301218668619839,0.0,-0.004608205270020543,-0.0,0.04240209847848003,0.006913786077980979
2006-09-08,92.06517791748047,92.3890609741211,-0.323883056640625,0.0,0.002844310188993062,0.0,0.04524640866747309,0.006913786077980979
2006-09-11,92.15702819824219,92.36197153727214,-0.20494333902995265,0.0,0.0009971684772347022,0.0,0.046243577144707795,0.006913786077980979
2006-09-12,93.06156921386719,92.39376831054688,0.6678009033203125,0.0,0.009767358347922276,0.0,0.05601093549263007,0.006913786077980979
2006-09-13,93.43610382080078,92.4585469563802,0.9775568644205777,0.0,0.004016512424525556,0.0,0.06002744791715563,0.006913786077980979
2006-09-14,93.44316101074219,92.6611213684082,0.7820396423339844,0.0,7.552673059921426e-05,0.0,0.06010297464775484,0.006913786077980979
2006-09-15,93.66252136230469,92.97092692057292,0.6915944417317661,0.0,0.002344775949971138,0.0,0.062447750597725976,0.006913786077980979
2006-09-18,93.7902603149414,93.25844065348308,0.5318196614583286,0.0,0.001362892257628053,0.0,0.06381064285535402,0.006913786077980979
2006-09-19,93.5560302734375,93.49160766601562,0.064422607421875,0.0,-0.0025005049506170514,-0.0,0.061310137904736974,0.006913786077980979
2006-09-20,94.05287170410156,93.65682474772136,0.3960469563802036,0.0,0.005296578008272066,0.0,0.06660671591300904,0.006913786077980979
2006-09-21,93.59862518310547,93.6839116414388,-0.0852864583333286,0.0,-0.004841393922153505,-0.0,0.061765321990855535,0.006913786077980979
2006-09-22,93.31468963623047,93.66249974568684,-0.34781010945637547,0.0,-0.00303815451084615,-0.0,0.05872716748000938,0.006913786077980979
2006-09-25,94.03153228759766,93.72400156656902,0.3075307210286411,0.0,0.0076526352371940115,0.0,0.0663798027172034,0.006913786077980979
2006-09-26,94.81233978271484,93.89434814453125,0.9179916381835938,0.0,0.008269391387051938,0.0,0.07464919410425533,0.006913786077980979
2006-09-27,94.92591094970703,94.12266159057617,0.8032493591308594,0.0,0.001197135317916355,0.0,0.07584632942217168,0.006913786077980979
